variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
neutral,neutral,snippet,by_pool=20,rank_delta,T4a_ext_citations,plr,rf,9133,0.07858969229738784,0.11649577668112406,0.6746140893373846,0.4999209791814617,-0.14973783434863636,0.306917218943412,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.08 positions (p=0.500),
neutral,neutral,snippet,by_pool=20,rank_delta,T4b_auth_citations,plr,lgbm,9133,0.002523974678908386,0.008529508757325489,0.29591090773436324,0.7672981207559083,-0.014193555291268565,0.019241504649085337,,T4b Authority Citations (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.767),
neutral,neutral,snippet,by_pool=20,rank_delta,T4b_auth_citations,plr,rf,9133,-0.015453366288802173,0.011351045960307957,-1.361404609129335,0.1733858603454973,-0.03770100755786464,0.006794274980260296,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.02 positions (p=0.173),
neutral,neutral,snippet,by_pool=20,rank_delta,T5_topical_comp,plr,lgbm,8521,0.1524549029317771,0.26310408436580457,0.5794471161451553,0.5622875202589779,-0.3632196266105877,0.6681294324741419,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.15 positions (p=0.562),
neutral,neutral,snippet,by_pool=20,rank_delta,T5_topical_comp,plr,rf,8521,0.19291676324100684,0.23475108362712077,0.821792855054234,0.41119480088319293,-0.26718690599990014,0.6530204324819139,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.19 positions (p=0.411),
neutral,neutral,snippet,by_pool=20,rank_delta,T6_freshness,plr,lgbm,9133,0.01557403322004854,0.01936115847831703,0.8043957306320397,0.4211684660777075,-0.02237314009642515,0.05352120653652223,,T6 Freshness (ordinal 0-4) not significantly improves LLM re-ranking by 0.02 positions (p=0.421),
neutral,neutral,snippet,by_pool=20,rank_delta,T6_freshness,plr,rf,9133,0.011741455425956955,0.01812854214039337,0.6476778626227788,0.5171933252294287,-0.02378983426143072,0.04727274511334463,,T6 Freshness (ordinal 0-4) not significantly improves LLM re-ranking by 0.01 positions (p=0.517),
neutral,neutral,snippet,by_pool=20,rank_delta,T7_source_earned,plr,lgbm,9904,-0.43280375899768536,0.17553727388297338,-2.4655946251405587,0.013678604043311561,-0.7768504937526566,-0.08875702424271409,**,T7 Source: Earned significantly worsens LLM re-ranking by 0.43 positions (p=0.014),
neutral,neutral,snippet,by_pool=20,rank_delta,T7_source_earned,plr,rf,9904,-0.36542673965103123,0.16112273481772,-2.2680023403552747,0.0233290640324801,-0.6812214969843602,-0.04963198231770227,**,T7 Source: Earned significantly worsens LLM re-ranking by 0.37 positions (p=0.023),
neutral,neutral,snippet,by_pool=20,post_rank,T1a_stats_present,plr,lgbm,9483,0.18927536361589503,0.09312815250695228,2.032418323790597,0.04211132462048757,0.006747538755515037,0.371803188476275,**,T1a Stats Present (binary) significantly worsens post_rank by 0.19 positions (p=0.042),
neutral,neutral,snippet,by_pool=20,post_rank,T1a_stats_present,plr,rf,9483,0.18364883643951932,0.08828761999375288,2.0801199132167576,0.03751453554307342,0.010608280971005302,0.35668939190803334,**,T1a Stats Present (binary) significantly worsens post_rank by 0.18 positions (p=0.038),
neutral,neutral,snippet,by_pool=20,post_rank,T1b_stats_density,plr,lgbm,9192,0.0019649069669094472,0.006883533280470036,0.28545034749585396,0.775299139502935,-0.011526570349194673,0.015456384283013568,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.775),
neutral,neutral,snippet,by_pool=20,post_rank,T1b_stats_density,plr,rf,9192,0.003361364776949323,0.0054971142342316315,0.6114780653488027,0.5408831353003036,-0.007412781141047153,0.0141355106949458,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.541),
neutral,neutral,snippet,by_pool=20,post_rank,T2a_question_headings,plr,lgbm,9483,-0.0958428290441973,0.07391856750685598,-1.2966001950092965,0.1947687853376362,-0.2407205591464277,0.0490349010580331,,T2a Question Headings (binary) not significantly improves post_rank by 0.10 positions (p=0.195),
neutral,neutral,snippet,by_pool=20,post_rank,T2a_question_headings,plr,rf,9483,-0.05713493890261429,0.06802476019319088,-0.8399138598996981,0.4009566859562056,-0.19046101893824235,0.07619114113301378,,T2a Question Headings (binary) not significantly improves post_rank by 0.06 positions (p=0.401),
neutral,neutral,snippet,by_pool=20,post_rank,T2b_structural_modularity,plr,lgbm,9483,-0.0013094095551685924,0.0017545825653485848,-0.7462798166516893,0.4554984011584641,-0.004748328191153714,0.0021295090808165287,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.455),
neutral,neutral,snippet,by_pool=20,post_rank,T2b_structural_modularity,plr,rf,9483,-0.001485219797110352,0.0015785759691012828,-0.9408605136412406,0.3467763451067376,-0.00457917184340928,0.0016087322491885755,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.347),
neutral,neutral,snippet,by_pool=20,post_rank,T3_structured_data_new,plr,lgbm,9483,0.24133563087513737,0.06594710102820982,3.659533582407248,0.0002526747298828764,0.11208168797502177,0.370589573775253,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.24 positions (p=0.000),
neutral,neutral,snippet,by_pool=20,post_rank,T3_structured_data_new,plr,rf,9483,0.24203307570059296,0.06044719765445537,4.004041297070013,6.226948716105643e-05,0.1235587453314864,0.3605074060696995,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.24 positions (p=0.000),
neutral,neutral,snippet,by_pool=20,post_rank,T4a_ext_citations,plr,lgbm,9483,0.09608730137043094,0.11811899435770598,0.8134788303348122,0.4159435788799064,-0.13542167346076261,0.3275962762016245,,T4a External Citations (binary) not significantly worsens post_rank by 0.10 positions (p=0.416),
neutral,neutral,snippet,by_pool=20,post_rank,T4a_ext_citations,plr,rf,9483,0.11427950404446163,0.10859896395204223,1.0523074980248242,0.29265849270227506,-0.09857055405990475,0.32712956214882805,,T4a External Citations (binary) not significantly worsens post_rank by 0.11 positions (p=0.293),
neutral,neutral,snippet,by_pool=20,post_rank,T4b_auth_citations,plr,lgbm,9483,0.016845738362698634,0.011694388950782354,1.4404975269418976,0.14972668919768567,-0.0060748428020379296,0.0397663195274352,,T4b Authority Citations (count) not significantly worsens post_rank by 0.02 positions (p=0.150),
neutral,neutral,snippet,by_pool=20,post_rank,T4b_auth_citations,plr,rf,9483,0.034126592857109735,0.011808363939635793,2.8900356587554756,0.0038519812976228664,0.010982624819082076,0.05727056089513739,***,T4b Authority Citations (count) significantly worsens post_rank by 0.03 positions (p=0.004),
neutral,neutral,snippet,by_pool=20,post_rank,T5_topical_comp,plr,lgbm,8854,0.21879090434791582,0.24558251989539706,0.890905852912932,0.37297968008608373,-0.2625419898796537,0.7001237985754853,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.22 positions (p=0.373),
neutral,neutral,snippet,by_pool=20,post_rank,T5_topical_comp,plr,rf,8854,0.46918835939193243,0.22288855739673621,2.1050356504250174,0.035288204905962677,0.03233481432824081,0.906041904455624,**,T5 Topical Competence (cosine) significantly worsens post_rank by 0.47 positions (p=0.035),
neutral,neutral,snippet,by_pool=20,post_rank,T6_freshness,plr,lgbm,9483,0.05352858402857908,0.01843175002974527,2.9041509320707113,0.003682505870345109,0.017403017798233292,0.08965415025892487,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.05 positions (p=0.004),
neutral,neutral,snippet,by_pool=20,post_rank,T6_freshness,plr,rf,9483,0.06101328724809988,0.01680621144662192,3.6304010241620315,0.00028298120519531416,0.028073718096156115,0.09395285640004364,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.06 positions (p=0.000),
neutral,neutral,snippet,by_pool=20,post_rank,T7_source_earned,plr,lgbm,10291,0.21961057249247143,0.16975424663596628,1.2936970758877142,0.19577007577898908,-0.11310163713675206,0.5523227821216949,,T7 Source: Earned not significantly worsens post_rank by 0.22 positions (p=0.196),
neutral,neutral,snippet,by_pool=20,post_rank,T7_source_earned,plr,rf,10291,0.3297050491902818,0.15827406203760946,2.0831274875092074,0.03723960446568137,0.019493587909709065,0.6399165104708546,**,T7 Source: Earned significantly worsens post_rank by 0.33 positions (p=0.037),
neutral,neutral,snippet,by_pool=50,rank_delta,T1a_stats_present,plr,lgbm,10646,-0.1054610956318659,0.09506287144145131,-1.109382601564048,0.2672651647162503,-0.29178089992407175,0.08085870866033992,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.11 positions (p=0.267),
neutral,neutral,snippet,by_pool=50,rank_delta,T1a_stats_present,plr,rf,10646,-0.08658841481487471,0.08861193803496174,-0.9771642143828447,0.32848786125318663,-0.2602646219636947,0.08708779233394527,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.09 positions (p=0.328),
neutral,neutral,snippet,by_pool=50,rank_delta,T1b_stats_density,plr,lgbm,10335,0.0007537074466518993,0.004476448583203301,0.16837174216185322,0.866290837212654,-0.008019970555071922,0.00952738544837572,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.866),
neutral,neutral,snippet,by_pool=50,rank_delta,T1b_stats_density,plr,rf,10335,0.0028983304900119166,0.003966912616155632,0.7306262503005959,0.46500747359927685,-0.004876675367470688,0.010673336347494521,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.465),
neutral,neutral,snippet,by_pool=50,rank_delta,T2a_question_headings,plr,lgbm,10646,0.1314100252649331,0.07358866051536908,1.785737426726064,0.07414178242054455,-0.012821099015735027,0.2756411495456012,*,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.13 positions (p=0.074),
neutral,neutral,snippet,by_pool=50,rank_delta,T2a_question_headings,plr,rf,10646,0.08999279621224124,0.06881013014412356,1.3078422613610867,0.19092681664952194,-0.04487258064175487,0.22485817306623734,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.09 positions (p=0.191),
neutral,neutral,snippet,by_pool=50,rank_delta,T2b_structural_modularity,plr,lgbm,10646,0.00032117933952350837,0.0014288613647811628,0.22477991738036712,0.8221504899202862,-0.002479337474348319,0.0031216961533953357,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.822),
neutral,neutral,snippet,by_pool=50,rank_delta,T2b_structural_modularity,plr,rf,10646,0.0024976780318531925,0.0013279275926390615,1.8808842030983206,0.05998767253631324,-0.00010501222379634412,0.005100368287502729,*,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.060),
neutral,neutral,snippet,by_pool=50,rank_delta,T3_structured_data_new,plr,lgbm,10646,-0.1720268299147907,0.06584843467053271,-2.6124665039573522,0.008989150054444072,-0.3010873903073734,-0.04296626952220797,***,T3 Structured Data (expanded) significantly worsens LLM re-ranking by 0.17 positions (p=0.009),
neutral,neutral,snippet,by_pool=50,rank_delta,T3_structured_data_new,plr,rf,10646,-0.19908867740375302,0.059185638743591625,-3.363800435883773,0.0007687711092705093,-0.31509039774319103,-0.08308695706431499,***,T3 Structured Data (expanded) significantly worsens LLM re-ranking by 0.20 positions (p=0.001),
neutral,neutral,snippet,by_pool=50,rank_delta,T4a_ext_citations,plr,lgbm,10646,-0.1942838389167694,0.11823534542550379,-1.6431959344947427,0.10034240078280175,-0.4260208576504094,0.03745317981687066,,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.19 positions (p=0.100),
neutral,neutral,snippet,by_pool=50,rank_delta,T4a_ext_citations,plr,rf,10646,-0.1834530969410527,0.10482125520492735,-1.7501516899640128,0.08009214239479986,-0.388898981956992,0.02199278807488661,*,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.18 positions (p=0.080),
neutral,neutral,snippet,by_pool=50,rank_delta,T4b_auth_citations,plr,lgbm,10646,-0.026040083132116615,0.012020666317015975,-2.1662761818165865,0.03029008867068814,-0.049600156183641664,-0.002480010080591566,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.03 positions (p=0.030),
neutral,neutral,snippet,by_pool=50,rank_delta,T4b_auth_citations,plr,rf,10646,-0.026044811477477826,0.012792938506491774,-2.035874046002909,0.04176300461745416,-0.05111851020663733,-0.0009711127483183202,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.03 positions (p=0.042),
neutral,neutral,snippet,by_pool=50,rank_delta,T5_topical_comp,plr,lgbm,7346,0.02092400832563003,0.2582054535167911,0.08103627572788405,0.9354131035000035,-0.48514938117911155,0.5269973978303716,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.02 positions (p=0.935),
neutral,neutral,snippet,by_pool=50,rank_delta,T5_topical_comp,plr,rf,7346,0.028058778798258785,0.21838266055220826,0.12848446267349525,0.8977655932999851,-0.39996337073210536,0.45608092832862296,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.03 positions (p=0.898),
neutral,neutral,snippet,by_pool=50,rank_delta,T6_freshness,plr,lgbm,10646,-0.07887803317809754,0.017854997426582683,-4.417700618688592,9.975646413482603e-06,-0.11387318507825495,-0.04388288127794013,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.08 positions (p=0.000),
neutral,neutral,snippet,by_pool=50,rank_delta,T6_freshness,plr,rf,10646,-0.09031950095412286,0.01579773248597125,-5.71724461306891,1.0826521337459987e-08,-0.12128248766402494,-0.05935651424422079,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.09 positions (p=0.000),
neutral,neutral,snippet,by_pool=50,rank_delta,T7_source_earned,plr,lgbm,12213,-0.2223965377858844,0.15730377176681906,-1.4138029577291782,0.1574197649085446,-0.5307062650811584,0.08591318950938956,,T7 Source: Earned not significantly worsens LLM re-ranking by 0.22 positions (p=0.157),
neutral,neutral,snippet,by_pool=50,rank_delta,T7_source_earned,plr,rf,12213,-0.31235185136840493,0.14516403960722452,-2.1517164458466875,0.03141969405338578,-0.5968681408489109,-0.02783556188789893,**,T7 Source: Earned significantly worsens LLM re-ranking by 0.31 positions (p=0.031),
neutral,neutral,snippet,by_pool=50,post_rank,T1a_stats_present,plr,lgbm,11446,-0.09690038963818065,0.09284186330965054,-1.0437143997745277,0.2966175455919693,-0.2788670979826864,0.08506631870632506,,T1a Stats Present (binary) not significantly improves post_rank by 0.10 positions (p=0.297),
neutral,neutral,snippet,by_pool=50,post_rank,T1a_stats_present,plr,rf,11446,-0.05493961244545041,0.0854014875325713,-0.6433097833863488,0.520023109344496,-0.2223234522354366,0.11244422734453578,,T1a Stats Present (binary) not significantly improves post_rank by 0.05 positions (p=0.520),
neutral,neutral,snippet,by_pool=50,post_rank,T1b_stats_density,plr,lgbm,11088,0.00272875286473933,0.00409027409074503,0.6671320317906365,0.504687801299196,-0.005288037040018246,0.010745542769496906,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.505),
neutral,neutral,snippet,by_pool=50,post_rank,T1b_stats_density,plr,rf,11088,0.0017212192410704444,0.004298068047524629,0.4004634691769806,0.6888151847142622,-0.006702839335180217,0.010145277817321106,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.689),
neutral,neutral,snippet,by_pool=50,post_rank,T2a_question_headings,plr,lgbm,11446,0.03902632126924966,0.06963964456481227,0.5604037974795897,0.5752040419841113,-0.09746487397395293,0.17551751651245223,,T2a Question Headings (binary) not significantly worsens post_rank by 0.04 positions (p=0.575),
neutral,neutral,snippet,by_pool=50,post_rank,T2a_question_headings,plr,rf,11446,0.011339867150421236,0.06399333824448791,0.1772038693636677,0.8593482564512629,-0.11408477105926473,0.1367645053601072,,T2a Question Headings (binary) not significantly worsens post_rank by 0.01 positions (p=0.859),
neutral,neutral,snippet,by_pool=50,post_rank,T2b_structural_modularity,plr,lgbm,11446,-0.0017645323457198187,0.0014406242147131812,-1.2248387384430612,0.22063598602682988,-0.004588103921813951,0.0010590392303743141,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.221),
neutral,neutral,snippet,by_pool=50,post_rank,T2b_structural_modularity,plr,rf,11446,-0.0016034481685248327,0.0013127308065609652,-1.2214599981282348,0.22191190240301217,-0.004176353270780541,0.0009694569337308754,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.222),
neutral,neutral,snippet,by_pool=50,post_rank,T3_structured_data_new,plr,lgbm,11446,0.2259604111065077,0.0604850097442497,3.735808460012519,0.00018711305736576612,0.10741197040322406,0.3445088518097913,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.23 positions (p=0.000),
neutral,neutral,snippet,by_pool=50,post_rank,T3_structured_data_new,plr,rf,11446,0.2787978174426316,0.0553998711388954,5.032463283960456,4.842173651184222e-07,0.17021606526223662,0.38737956962302655,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.28 positions (p=0.000),
neutral,neutral,snippet,by_pool=50,post_rank,T4a_ext_citations,plr,lgbm,11446,-0.06580010270150775,0.10585279906574585,-0.6216189206356167,0.5341924767211916,-0.27326777653312473,0.1416675711301092,,T4a External Citations (binary) not significantly improves post_rank by 0.07 positions (p=0.534),
neutral,neutral,snippet,by_pool=50,post_rank,T4a_ext_citations,plr,rf,11446,-0.0893134177254487,0.09603134383315105,-0.9300444434124094,0.35234807389626166,-0.27753139302540736,0.09890455757450999,,T4a External Citations (binary) not significantly improves post_rank by 0.09 positions (p=0.352),
neutral,neutral,snippet,by_pool=50,post_rank,T4b_auth_citations,plr,lgbm,11446,-0.0340754813031523,0.010579388187596038,-3.2209311823064217,0.0012777482560392761,-0.05481070112930901,-0.013340261476995588,***,T4b Authority Citations (count) significantly improves post_rank by 0.03 positions (p=0.001),
neutral,neutral,snippet,by_pool=50,post_rank,T4b_auth_citations,plr,rf,11446,-0.03500218652390666,0.013163304465256556,-2.6590729262771373,0.00783560004930521,-0.06080178919334478,-0.009202583854468534,***,T4b Authority Citations (count) significantly improves post_rank by 0.04 positions (p=0.008),
neutral,neutral,snippet,by_pool=50,post_rank,T5_topical_comp,plr,lgbm,7659,-0.2082341515177813,0.26110277570308016,-0.7975179542119468,0.42515027975797914,-0.7199861881592582,0.30351788512369565,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.21 positions (p=0.425),
neutral,neutral,snippet,by_pool=50,post_rank,T5_topical_comp,plr,rf,7659,0.04142887410017391,0.23050091574894888,0.17973409765233364,0.85736132327725,-0.4103446191712672,0.49320236737161505,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.04 positions (p=0.857),
neutral,neutral,snippet,by_pool=50,post_rank,T6_freshness,plr,lgbm,11446,0.04662111777366672,0.01719936204181172,2.7106306420162904,0.006715538754213843,0.012910987614650461,0.08033124793268298,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.05 positions (p=0.007),
neutral,neutral,snippet,by_pool=50,post_rank,T6_freshness,plr,rf,11446,0.059877976920110675,0.015348170225569464,3.9013104520013897,9.567335947682693e-05,0.029796116049404523,0.08995983779081683,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.06 positions (p=0.000),
neutral,neutral,snippet,by_pool=50,post_rank,T7_source_earned,plr,lgbm,13173,0.2003382184179582,0.13337070323955844,1.502115633731898,0.13306724800081424,-0.06106355652435583,0.46173999336027227,,T7 Source: Earned not significantly worsens post_rank by 0.20 positions (p=0.133),
neutral,neutral,snippet,by_pool=50,post_rank,T7_source_earned,plr,rf,13173,0.229891151923351,0.125963991842356,1.825054514079388,0.06799280329408035,-0.016993735436563906,0.4767760392832659,*,T7 Source: Earned not significantly worsens post_rank by 0.23 positions (p=0.068),
biased_rag,biased,rag,POOLED,rank_delta,T1a_stats_present,plr,lgbm,11158,-0.18756227136368045,0.11864021815490265,-1.5809332980051478,0.1138932898131351,-0.4200928260652647,0.044968283337903814,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.19 positions (p=0.114),
biased_rag,biased,rag,POOLED,rank_delta,T1a_stats_present,plr,rf,11158,-0.25429598939834996,0.10882360079179336,-2.336772423886998,0.019451020425777274,-0.4675863276182295,-0.041005651178470465,**,T1a Stats Present (binary) significantly worsens LLM re-ranking by 0.25 positions (p=0.019),
biased_rag,biased,rag,POOLED,rank_delta,T1b_stats_density,plr,lgbm,10859,0.00035509185784783485,0.004870338529320181,0.07290907104508808,0.9418784755071637,-0.009190596252137494,0.009900779967833163,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.942),
biased_rag,biased,rag,POOLED,rank_delta,T1b_stats_density,plr,rf,10859,-0.001327911703569762,0.005814711159843817,-0.22837105181427958,0.8193577921724136,-0.012724536157366769,0.010068712750227244,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.819),
biased_rag,biased,rag,POOLED,rank_delta,T2a_question_headings,plr,lgbm,11158,0.13722928933260892,0.09357600863865315,1.4665007765240807,0.1425119098055921,-0.04617631741616024,0.3206348960813781,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.14 positions (p=0.143),
biased_rag,biased,rag,POOLED,rank_delta,T2a_question_headings,plr,rf,11158,0.13133190755941007,0.08220372589456196,1.5976393543020426,0.11012326273652856,-0.02978443458893401,0.2924482497077542,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.13 positions (p=0.110),
biased_rag,biased,rag,POOLED,rank_delta,T2b_structural_modularity,plr,lgbm,11158,0.004877224176409233,0.0021808324910877496,2.236404765767491,0.02532526925171759,0.0006028710375624762,0.009151577315255989,**,T2b Structural Modularity (count) significantly improves LLM re-ranking by 0.00 positions (p=0.025),
biased_rag,biased,rag,POOLED,rank_delta,T2b_structural_modularity,plr,rf,11158,0.0034084780333580667,0.0018652278703899026,1.8273788889105367,0.06764282125206636,-0.0002473014155664863,0.007064257482282619,*,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.068),
biased_rag,biased,rag,POOLED,rank_delta,T3_structured_data_new,plr,lgbm,11158,-0.09206980929122188,0.07671717038385902,-1.2001199839689733,0.23009274537081348,-0.24243270023940844,0.058293081656964674,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.09 positions (p=0.230),
biased_rag,biased,rag,POOLED,rank_delta,T3_structured_data_new,plr,rf,11158,-0.004027758934407851,0.06834601235285709,-0.05893187906286792,0.953006366347898,-0.1379834816329374,0.1299279637641217,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.00 positions (p=0.953),
biased_rag,biased,rag,POOLED,rank_delta,T4a_ext_citations,plr,lgbm,11158,0.0832579147961712,0.13759703751040978,0.6050850825176552,0.5451224655387679,-0.18642732310363883,0.3529431526959812,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.08 positions (p=0.545),
biased_rag,biased,rag,POOLED,rank_delta,T4a_ext_citations,plr,rf,11158,0.09027974941906905,0.12026537883080847,0.7506711432396205,0.4528505937951621,-0.14543606167638137,0.3259955605145195,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.09 positions (p=0.453),
biased_rag,biased,rag,POOLED,rank_delta,T4b_auth_citations,plr,lgbm,11158,-0.04895993418765436,0.024185942355868503,-2.024313688805872,0.04293788605074093,-0.09636351013731845,-0.0015563582379902671,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.05 positions (p=0.043),
biased_rag,biased,rag,POOLED,rank_delta,T4b_auth_citations,plr,rf,11158,-0.05696541085656687,0.02062089613480139,-2.762508985263144,0.005735898297424794,-0.0973816246097188,-0.016549197103414938,***,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.06 positions (p=0.006),
biased_rag,biased,rag,POOLED,rank_delta,T5_topical_comp,plr,lgbm,7937,0.8068576332221081,0.34467893700722624,2.340896256173589,0.019237511859184004,0.1312993304583947,1.4824159359858216,**,T5 Topical Competence (cosine) significantly improves LLM re-ranking by 0.81 positions (p=0.019),
biased_rag,biased,rag,POOLED,rank_delta,T5_topical_comp,plr,rf,7937,0.6277141524485463,0.29697487067176087,2.1136945056282004,0.034541368091871825,0.04565410161845462,1.209774203278638,**,T5 Topical Competence (cosine) significantly improves LLM re-ranking by 0.63 positions (p=0.035),
biased_rag,biased,rag,POOLED,rank_delta,T6_freshness,plr,lgbm,11158,-0.03418533550509274,0.02215461502582902,-1.5430345083964527,0.12282240335459169,-0.07760758304706754,0.009236912036882053,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.03 positions (p=0.123),
biased_rag,biased,rag,POOLED,rank_delta,T6_freshness,plr,rf,11158,-0.05856551829394213,0.019309995165549095,-3.0329121158159946,0.002422061265496584,-0.09641241336006091,-0.02071862322782335,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.06 positions (p=0.002),
biased_rag,biased,rag,POOLED,rank_delta,T7_source_earned,plr,lgbm,12186,-1.267841873514342,0.2532676030793052,-5.005937822680563,5.559070087335293e-07,-1.764237254000566,-0.771446493028118,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.27 positions (p=0.000),
biased_rag,biased,rag,POOLED,rank_delta,T7_source_earned,plr,rf,12186,-1.243019497757875,0.22911794120119494,-5.425238596511063,5.7877175116466463e-08,-1.6920824107241828,-0.7939565847915672,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.24 positions (p=0.000),
biased_rag,biased,rag,POOLED,post_rank,T1a_stats_present,plr,lgbm,15881,-0.07077032815725187,0.075812413337872,-0.9334926173877469,0.3505656804508539,-0.21935992788054504,0.07781927156604129,,T1a Stats Present (binary) not significantly improves post_rank by 0.07 positions (p=0.351),
biased_rag,biased,rag,POOLED,post_rank,T1a_stats_present,plr,rf,15881,-0.060005796253722994,0.0702048755841206,-0.8547240594682501,0.39270392782567354,-0.19760482393771475,0.07759323143026878,,T1a Stats Present (binary) not significantly improves post_rank by 0.06 positions (p=0.393),
biased_rag,biased,rag,POOLED,post_rank,T1b_stats_density,plr,lgbm,15391,0.002949612944028623,0.0035186153900425765,0.8382879675840137,0.4018689919966437,-0.003946746495903182,0.00984597238396043,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.402),
biased_rag,biased,rag,POOLED,post_rank,T1b_stats_density,plr,rf,15391,0.003950253133130534,0.003656950502653274,1.0802041565135916,0.28005127787593,-0.0032172381453155303,0.011117744411576598,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.280),
biased_rag,biased,rag,POOLED,post_rank,T2a_question_headings,plr,lgbm,15881,-0.09632009033360774,0.05811800729293612,-1.6573192168843485,0.09745495411411742,-0.21022929148099873,0.017589110813783254,*,T2a Question Headings (binary) not significantly improves post_rank by 0.10 positions (p=0.097),
biased_rag,biased,rag,POOLED,post_rank,T2a_question_headings,plr,rf,15881,-0.09207967633188228,0.05189061224827952,-1.7744958546896943,0.07598116716103032,-0.19378340747424314,0.009624054810478566,*,T2a Question Headings (binary) not significantly improves post_rank by 0.09 positions (p=0.076),
biased_rag,biased,rag,POOLED,post_rank,T2b_structural_modularity,plr,lgbm,15881,-0.0022010431635133454,0.0014242382468591895,-1.5454178178174964,0.12224523322934959,-0.004992498832761824,0.0005904125057351328,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.122),
biased_rag,biased,rag,POOLED,post_rank,T2b_structural_modularity,plr,rf,15881,-0.0019038909370384007,0.001249671514867572,-1.5235131107554745,0.12763038312045485,-0.0043532020986844526,0.0005454202246076509,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.128),
biased_rag,biased,rag,POOLED,post_rank,T3_structured_data_new,plr,lgbm,15881,0.18528715674246007,0.05118825525709643,3.619720105947018,0.0002949218533611891,0.08496002000710802,0.28561429347781214,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.19 positions (p=0.000),
